obs_id,y_raw,yhat_raw,residual
708,9,7.982726630575577,1.017273369424423
709,3,-10.404869396995352,13.404869396995352
710,72,47.72024955124343,24.279750448756573
711,9,12.473315249465202,-3.4733152494652018
712,72,58.3597860489875,13.640213951012498
713,9,18.254468097868244,-9.254468097868244
714,48,52.36911404089261,-4.369114040892612
715,9,24.994870891656305,-15.994870891656305
716,3,-4.223256812310574,7.223256812310574
717,72,57.625443175724484,14.374556824275516
718,48,54.83839520886694,-6.838395208866942
719,48,48.10287780425674,-0.10287780425674242
720,48,44.85981862902632,3.1401813709736786
721,72,48.26198273777095,23.73801726222905
722,3,-6.310172661519303,9.310172661519303
723,48,46.922337798801664,1.0776622011983363
724,9,15.968370080734157,-6.968370080734157
725,48,37.53585291535854,10.46414708464146
726,9,16.68106855950124,-7.681068559501242
727,9,24.158613744234998,-15.158613744234998
728,48,39.080109752975375,8.919890247024625
729,48,52.67874599334243,-4.678745993342432
730,48,53.25786924286871,-5.257869242868708
731,9,15.053774550215266,-6.053774550215266
732,9,11.361850229486755,-2.3618502294867554
733,3,4.931500181377416,-1.931500181377416
734,9,19.257875409744663,-10.257875409744663
735,48,51.0806618715623,-3.080661871562299
736,72,57.5164959392189,14.483504060781101
737,9,17.31153622819837,-8.31153622819837
738,48,46.359415286786536,1.6405847132134639
739,72,64.37896560290453,7.621034397095471
740,48,63.720856447185874,-15.720856447185874
741,72,72.60213957527046,-0.6021395752704564
742,9,19.244519042337377,-10.244519042337377
743,9,22.805967004687645,-13.805967004687645
744,48,44.60062983281831,3.3993701671816865
745,3,-2.0857131742268535,5.0857131742268535
746,72,61.13268204176467,10.867317958235333
747,72,61.2201068215773,10.779893178422697
748,72,65.63854955472348,6.3614504452765175
749,48,53.964119560987285,-5.964119560987285
750,48,56.02321714658335,-8.023217146583349
751,9,7.463177906489577,1.5368220935104233
752,48,37.92636904486188,10.073630955138121
753,48,38.47504003508796,9.524959964912043
754,72,70.62992911234196,1.370070887658045
755,3,-7.445203068667659,10.44520306866766
756,9,25.168863787870002,-16.168863787870002
757,72,60.0385871925574,11.9614128074426
758,9,23.641831055755343,-14.641831055755343
759,9,14.016373624080892,-5.016373624080892
760,72,51.74886900711708,20.25113099288292
761,3,0.42946610850248845,2.5705338914975115
762,72,65.56258848761982,6.43741151238018
763,3,-4.5074060259477875,7.5074060259477875
764,72,66.23955041503777,5.760449584962231
765,72,61.14568622938381,10.854313770616187
766,48,54.53513615071092,-6.535136150710919
767,3,-6.215313094389316,9.215313094389316
768,48,51.13925466777756,-3.139254667777557
769,72,80.5274706248531,-8.527470624853095
770,48,50.3423500268765,-2.3423500268765025
771,48,58.38193045374741,-10.381930453747408
772,3,14.72599251937137,-11.72599251937137
773,3,8.955967484332696,-5.955967484332696
774,48,50.10420364530402,-2.1042036453040183
775,48,55.83213339241066,-7.832133392410661
776,9,8.138385896381337,0.8616141036186633
777,72,67.9911343946228,4.008865605377196
778,9,26.50926819547228,-17.50926819547228
779,3,-8.378425234527406,11.378425234527406
780,48,67.1912947895322,-19.191294789532193
